wetland,loc,pos,plant_id,tray,col,row,stem#,clone#,plant_id2,plant_id3,date,status,ht_cm,stem_ct,soil_moist,water_depth_cm,dist_cm,flowering,notes
mowed,9,a,3-6-B,3,6,B,1,1,3-6-B-1_1,UNB-9-a-1_1,9/7/2023,a,19,2,,3,,,
mowed,9,b,2-1-A,2,1,A,1,1,2-1-A-1_1,UNB-9-b-1_1,9/7/2023,a,18,1,0.5,3,,,
mowed,9,c,2-3-A,2,3,A,1,1,2-3-A-1_1,UNB-9-c-1_1,9/7/2023,w,17,1,,8,,,
mowed,10,a,3-10-B,3,10,B,1,1,3-10-B-1_1,UNB-10-a-1_1,9/7/2023,a,8,1,,0,,,
mowed,10,b,3-10-D,3,10,D,1,1,3-10-D-1_1,UNB-10-b-1_1,9/7/2023,a,19,1,0.6,0,,,
mowed,10,c,1-4-C,1,4,C,1,1,1-4-C-1_1,UNB-10-c-1_1,9/7/2023,a,19,1,,1,,,
mowed,10,c,1-4-C_2,1,4,C,1,2,1-4-C-1_2,UNB-10-c-1_2,9/7/2023,,,,,,,,
mowed,11,a,1-5-B,1,5,B,1,1,1-5-B-1_1,UNB-11-a-1_1,9/7/2023,a,16,2,,0,,,
mowed,11,b,3-2-E,3,2,E,1,1,3-2-E-1_1,UNB-11-b-1_1,9/7/2023,d,,,0.57,0,,,
mowed,11,c,2-2-E,2,2,E,1,1,2-2-E-1_1,UNB-11-c-1_1,9/7/2023,d,,,,0,,,
mowed,12,a,2-6-D-2,2,6,D,2,1,2-6-D-2_1,UNB-12-a-2_1,9/7/2023,a,6,1,,0,,,
mowed,12,a,2-6-D-2_2,2,6,D,2,2,2-6-D-2_2,UNB-12-a-2_2,9/7/2023,,,,,,,,
mowed,12,b,3-10-G,3,10,G,1,1,3-10-G-1_1,UNB-12-b-_1,9/7/2023,a,12,2,0.54,0,,,
mowed,12,c,3-7-A,3,7,A,1,1,3-7-A-1_1,UNB-12-c-1_1,9/7/2023,d,,,,0,,,
mowed,13,a,1-6-B,1,6,B,1,1,1-6-B-1_1,UNB-13-a-1_1,9/7/2023,d,,,,6,,,
mowed,13,b,3-6-C,3,6,C,1,1,3-6-C-1_1,UNB-13-b-1_1,9/7/2023,d,,,0.67,8,,,
mowed,13,c,2-3-D,2,3,D,1,1,2-3-D-1_1,UNB-13-c-1_1,9/7/2023,a,38,3,,5,,,
mowed,13,c,2-3-D_2,2,3,D,1,2,2-3-D-1_2,UNB-13-c-1_2,9/7/2023,,,,,,,,
mowed,13,c,2-3-D_3,2,3,D,1,3,2-3-D-1_3,UNB-13-c-1_3,9/7/2023,,,,,,,,
mowed,13,c,2-3-D_4,2,3,D,1,4,2-3-D-1_4,UNB-13-c-1_4,9/7/2023,,,,,,,,
mowed,13,c,2-3-D_5,2,3,D,1,5,2-3-D-1_5,UNB-13-c-1_5,9/7/2023,,,,,,,,
mowed,13,c,2-3-D_6,2,3,D,1,6,2-3-D-1_6,UNB-13-c-1_6,9/7/2023,,,,,,,,
mowed,13,c,2-3-D_7,2,3,D,1,7,2-3-D-1_7,UNB-13-c-1_7,9/7/2023,,,,,,,,
mowed,14,a,3-6-F,3,6,F,1,1,3-6-F-1_1,UNB-14-a-1_1,9/7/2023,d,,,,0,,,
mowed,14,b,3-1-C,3,1,C,1,1,3-1-C-1_1,UNB-14-b-1_1,9/7/2023,a,20,2,,0,,,
mowed,14,b,3-1-C_2,3,1,C,1,2,3-1-C-1_2,UNB-14-b-1_2,9/7/2023,,,,,,,,
mowed,14,c,1-1-A,1,1,A,1,1,1-1-A-1_1,UNB-14-c-1_1,9/7/2023,a,20,1,,0,,,
mowed,14,c,1-1-A_2,1,1,A,1,2,1-1-A-1_2,UNB-14-c-1_2,9/7/2023,,,,,,,,
mowed,15,a,1-8-D,1,8,D,1,1,1-8-D-1_1,UNB-15-a-1_1,9/7/2023,a,9,1,,0,,,
mowed,15,b,1-10-E,1,10,E,1,1,1-10-E-1_1,UNB-15-b-1_1,9/7/2023,a,19,2,0.57,0,,,
mowed,15,b,1-10-E_2,1,10,E,1,2,1-10-E-1_2,UNB-15-b-1_2,9/7/2023,,,,,,,,
mowed,15,c,1-7-C,1,7,C,1,1,1-7-C-1_1,UNB-15-c-1_1,9/7/2023,a,20,1,,0,,,
mowed,15,c,1-7-C_2,1,7,C,1,2,1-7-C-1_2,UNB-15-c-1_2,9/7/2023,,,,,,,,
mowed,15,c,1-7-C_3,1,7,C,1,3,1-7-C-1_3,UNB-15-c-1_3,9/7/2023,,,,,,,,
mowed,16,a,1-4-E,1,4,E,1,1,1-4-E-1_1,UNB-16-a-1_1,9/7/2023,a,35,3,,0,,,
mowed,16,a,1-4-E_2,1,4,E,1,2,1-4-E-1_2,UNB-16-a-1_2,9/7/2023,,,,,,,,
mowed,16,b,3-9-F,3,9,F,1,1,3-9-F-1_1,UNB-16-b-1_1,9/7/2023,d,,,0.53,0,,,
mowed,16,c,3-12-C,3,12,C,1,1,3-12-C-1_1,UNB-16-c-1_1,9/7/2023,a,17,2,,0,,,
mowed,16,c,3-12-C_2,3,12,C,1,2,3-12-C-1_2,UNB-16-c-1_2,9/7/2023,,,,,,,,
mowed,17,a,3-8-D,3,8,D,1,1,3-8-D-1_1,UNB-17-a-1_1,9/7/2023,a,27,2,,0,,,
mowed,17,b,3-3-D,3,3,D,1,1,3-3-D-1_1,UNB-17-b-1_1,9/7/2023,a,13,1,0.49,0,,,
mowed,17,c,1-9-B-2,1,9,B,2,1,1-9-B-2_1,UNB-17-c-2_1,9/7/2023,a,10,1,,0,,,
mowed,18,a,3-7-F,3,7,F,1,1,3-7-F-1_1,UNB-18-a-1_1,9/7/2023,a,16,2,,0,,,
mowed,18,b,2-3-E-1,2,3,E,1,1,2-3-E-1_1,UNB-18-b-1_1,9/7/2023,a,25,3,0.51,0,,,
mowed,18,b,2-3-E-1_2,2,3,E,1,2,2-3-E-1_2,UNB-18-b-1_2,9/7/2023,,,,,,,,
mowed,18,b,2-3-E-1_3,2,3,E,1,3,2-3-E-1_3,UNB-18-b-1_3,9/7/2023,,,,,,,,
mowed,18,b,2-3-E-1_4,2,3,E,1,4,2-3-E-1_4,UNB-18-b-1_4,9/7/2023,,,,,,,,
mowed,18,b,2-3-E-1_5,2,3,E,1,5,2-3-E-1_5,UNB-18-b-1_5,9/7/2023,,,,,,,,
mowed,18,c,3-4-D,3,4,D,1,1,3-4-D-1_1,UNB-18-c-1_1,9/7/2023,a,17,2,,0,,,
mowed,19,a,1-2-A,1,2,A,1,1,1-2-A-1_1,UNB-19-a-1_1,9/7/2023,d,,,,0,,,
mowed,19,b,1-6-C,1,6,C,1,1,1-6-C-1_1,UNB-19-b-1_1,9/7/2023,a,27,2,0.46,0,,,
mowed,19,c,3-1-E-2,3,1,E,2,1,3-1-E-2_1,UNB-19-c-2_1,9/7/2023,d,,,,3,,,
mowed,20,a,2-5-D-1,2,5,D,1,1,2-5-D-1_1,UNB-20-a-1_1,9/7/2023,a,39,2,,0,,,
mowed,20,a,2-5-D-1_2,2,5,D,1,2,2-5-D-1_2,UNB-20-a-1_2,9/7/2023,,,,,,,,
mowed,20,b,3-12-D,3,12,D,1,1,3-12-D-1_1,UNB-20-b-1_1,9/7/2023,a,13,1,0.51,0,,,
mowed,20,b,3-12-D_2,3,12,D,1,2,3-12-D-1_2,UNB-20-b-1_2,9/7/2023,,,,,,,,
mowed,20,b,3-12-D_3,3,12,D,1,3,3-12-D-1_3,UNB-20-b-1_3,9/7/2023,,,,,,,,
mowed,20,c,3-1-G,3,1,G,1,1,3-1-G-1_1,UNB-20-c-1_1,9/7/2023,d,,,,2,,,
mowed,21,a,1-2-E,1,2,E,1,1,1-2-E-1_1,UNB-21-a-1_1,9/7/2023,a,20,2,,0,,,
mowed,21,b,3-9-E,3,9,E,1,1,3-9-E-1_1,UNB-21-b-1_1,9/7/2023,d,,,0.51,0,,,
mowed,21,c,3-1-D,3,1,D,1,1,3-1-D-1_1,UNB-21-c-1_1,9/7/2023,a,15,2,,0,,,
mowed,22,a,3-3-G,3,3,G,1,1,3-3-G-1_1,UNB-22-a-1_1,9/7/2023,d,,,,0,,,
mowed,22,b,2-7-A,2,7,A,1,1,2-7-A-1_1,UNB-22-b-1_1,9/7/2023,a,15,1,0.5,0,,,
mowed,22,c,2-3-D,2,3,D,1,1,2-3-D-1_1,UNB-22-c-1_1,9/7/2023,d,,,,0,,,
mowed,23,a,1-3-B,1,3,B,1,1,1-3-B-1_1,UNB-23-a-1_1,9/7/2023,a,22,2,,0,,,
mowed,23,b,3-6-A,3,6,A,1,1,3-6-A-1_1,UNB-23-b-1_1,9/7/2023,a,24,1,0.46,0,,,
mowed,23,c,3-5-G,3,5,G,1,1,3-5-G-1_1,UNB-23-c-1_1,9/7/2023,a,9,2,,0,,,
mowed,24,a,3-10-H,3,10,H,1,1,3-10-H-1_1,UNB-24-a-1_1,9/7/2023,d,,,,0,,,
mowed,24,b,3-3-F,3,3,F,1,1,3-3-F-1_1,UNB-24-b-1_1,9/7/2023,a,10,1,0.47,0,,,
mowed,24,c,1-4-B,1,4,B,1,1,1-4-B-1_1,UNB-24-c-1_1,9/7/2023,a,20,1,,0,,,
mowed,25,a,2-6-D-1,2,6,D,1,1,2-6-D-1_1,UNB-25-a-1_1,9/7/2023,a,22,1,,0,,,
mowed,25,b,3-7-G,3,7,G,1,1,3-7-G-1_1,UNB-25-b-1_1,9/7/2023,d,,,0.47,0,,,
mowed,25,c,3-12-A,3,12,A,1,1,3-12-A-1_1,UNB-25-c-1_1,9/7/2023,d,,,,0,,,
mowed,26,a,3-8-F,3,8,F,1,1,3-8-F-1_1,UNB-26-a-1_1,9/7/2023,d,,,,0,,,
mowed,26,b,1-10-D,1,10,D,1,1,1-10-D-1_1,UNB-26-b-1_1,9/7/2023,a,22,1,0.43,0,,,
mowed,26,c,1-5-E,1,5,E,1,1,1-5-E-1_1,UNB-26-c-1_1,9/7/2023,d,,,,0,,,
burned,up1_lft,a,3-10-A-2,3,10,A,2,1,3-10-A-2_1,BUR-up1_lft-a-2_1,9/7/2023,a,29,1,,17,,,
burned,up1_lft,b,3-11-D,3,11,D,1,1,3-11-D-1_1,BUR-up1_lft-b-1_1,9/7/2023,a,28,1,,16,,,
burned,up1_lft,c,1-3-D,1,3,D,1,1,1-3-D-1_1,BUR-up1_lft-c-1_1,9/7/2023,a,34,1,,13,,,
burned,up1_lft,c,1-3-D_2,1,3,D,1,2,1-3-D-1_2,BUR-up1_lft-c-1_2,9/7/2023,,,,,,,,
burned,up2_rt,a,3-3-B-2,3,3,B,2,1,3-3-B-2_1,BUR-up2_rt-a-2_1,9/7/2023,a,21,1,,20,,,
burned,up2_rt,b,1-2-D,1,2,D,1,1,1-2-D-1_1,BUR-up2_rt-b-1_1,9/7/2023,a,37,1,,15,,,
burned,up2_rt,b,1-2-D_2,1,2,D,1,2,1-2-D-1_2,BUR-up2_rt-b-1_2,9/7/2023,,,,,,,,
burned,up2_rt,b,1-2-D_3,1,2,D,1,3,1-2-D-1_3,BUR-up2_rt-b-1_3,9/7/2023,,,,,,,,
burned,up2_rt,c,1-7-E,1,7,E,1,1,1-7-E-1_1,BUR-up2_rt-c-1_1,9/7/2023,a,23,1,,13,,,
burned,up2_rt,c,1-7-E_2,1,7,E,1,2,1-7-E-1_2,BUR-up2_rt-c-1_2,9/7/2023,,,,,,,,
burned,0,a,2-8-E,2,8,E,1,1,2-8-E-1_1,BUR-0-a-1_1,9/7/2023,a,31,1,,1,,,
burned,0,b,2-8-C,2,8,C,1,1,2-8-C-1_1,BUR-0-b-1_1,9/7/2023,d,,,,1,,,
burned,0,c,3-1-E-1,3,1,E,1,1,3-1-E-1_1,BUR-0-c-1_1,9/7/2023,a,23,1,,9,,,
burned,1,a,1-4-D,1,4,D,1,1,1-4-D-1_1,BUR-1-a-1_1,9/7/2023,d,,,,30,,,
burned,1,b,3-2-C,3,2,C,1,1,3-2-C-1_1,BUR-1-b-1_1,9/7/2023,d,,,,29,,,
burned,1,c,3-3-A,3,3,A,1,1,3-3-A-1_1,BUR-1-c-1_1,9/7/2023,a,27,1,,20,,,
burned,1,c,3-3-A_2,3,3,A,1,2,3-3-A-1_2,BUR-1-c-1_2,9/7/2023,,,,,,,,
burned,1,c,3-3-A_3,3,3,A,1,3,3-3-A-1_3,BUR-1-c-1_3,9/7/2023,,,,,,,,
burned,2,a,3-5-H,3,5,H,1,1,3-5-H-1_1,BUR-2-a-1_1,9/7/2023,d,,,,30,,,
burned,2,b,3-2-H,3,2,H,1,1,3-2-H-1_1,BUR-2-b-1_1,9/7/2023,d,,,,34,,,
burned,3,a,2-8-A,2,8,A,1,1,2-8-A-1_1,BUR-3-a-1_1,9/7/2023,d,,,,31,,,
burned,3,b,2-4-E,2,4,E,1,1,2-4-E-1_1,BUR-3-b-1_1,9/7/2023,a,43,1,,32,,,
burned,3,b,2-4-E_2,2,4,E,1,2,2-4-E-1_2,BUR-3-b-1_2,9/7/2023,,,,,,,,
burned,3,c,3-11-B,3,11,B,1,1,3-11-B-1_1,BUR-3-c-1_1,9/7/2023,d,,,,34,,,
burned,4,a,3-10-E,3,10,E,1,1,3-10-E-1_1,BUR-4-a-1_1,9/7/2023,d,,,,29,,,
burned,4,b,3-10-F,3,10,F,1,1,3-10-F-1_1,BUR-4-b-1_1,9/7/2023,d,,,,29,,,
burned,4,b,3-10-F_2,3,10,F,1,2,3-10-F-1_2,BUR-4-b-1_2,9/7/2023,,,,,,,,
burned,4,c,3-7-B,3,7,B,1,1,3-7-B-1_1,BUR-4-c-1_1,9/7/2023,a,30,1,,31,,,
burned,5,a,1-9-C,1,9,C,1,1,1-9-C-1_1,BUR-5-a-1_1,9/7/2023,a,32,1,,25,,,
burned,5,a,1-9-C_2,1,9,C,1,2,1-9-C-1_2,BUR-5-a-1_2,9/7/2023,,,,,,,,
burned,5,b,3-11-A,3,11,A,1,1,3-11-A-1_1,BUR-5-b-1_1,9/7/2023,d,,,,24,,,
burned,5,c,3-5-A,3,5,A,1,1,3-5-A-1_1,BUR-5-c-1_1,9/7/2023,a,41,1,,23,,,
burned,5,c,3-5-A_2,3,5,A,1,2,3-5-A-1_2,BUR-5-c-1_2,9/7/2023,,,,,,,,
burned,6,a,3-5-F,3,5,F,1,1,3-5-F-1_1,BUR-6-a-1_1,9/7/2023,d,,,,29,,,
burned,6,b,1-5-A-1,1,5,A,1,1,1-5-A-1_1,BUR-6-b-1_1,9/7/2023,a,31,1,,28,,,
burned,6,b,1-5-A-1_2,1,5,A,1,2,1-5-A-1_2,BUR-6-b-1_2,9/7/2023,,,,,,,,
burned,6,c,2-2-A,2,2,A,1,1,2-2-A-1_1,BUR-6-c-1_1,9/7/2023,a,17,1,,28,,,
burned,7,a,1-5-D,1,5,D,1,1,1-5-D-1_1,BUR-7-a-1_1,9/7/2023,a,30,1,,27,,,
burned,7,b,1-1-E,1,1,E,1,1,1-1-E-1_1,BUR-7-b-1_1,9/7/2023,a,31,1,,28,,,no cage or flag
burned,7,c,1-8-C,1,8,C,1,1,1-8-C-1_1,BUR-7-c-1_1,9/7/2023,d,,,,28,,,
burned,8,a,3-4-H,3,4,H,1,1,3-4-H-1_1,BUR-8-a-1_1,9/7/2023,a,27,1,,25,,,
burned,8,a,3-4-H_2,3,4,H,1,2,3-4-H-1_2,BUR-8-a-1_2,9/7/2023,,,,,,,,
burned,8,b,2-5-B,2,5,B,1,1,2-5-B-1_1,BUR-8-b-1_1,9/7/2023,a,36,1,,26,,,
burned,8,c,2-3-C,2,3,C,1,1,2-3-C-1_1,BUR-8-c-1_1,9/7/2023,a,19,1,,26,,,
burned,9,a,1-1-B,1,1,B,1,1,1-1-B-1_1,BUR-9-a-1_1,9/7/2023,a,29,1,,25,,,
burned,9,b,3-10-A-1,3,10,A,1,1,3-10-A-1_1,BUR-9-b-1_1,9/7/2023,d,,,,20,,,
burned,9,c,3-1-F,3,1,F,1,1,3-1-F-1_1,BUR-9-c-1_1,9/7/2023,a,22,1,,24,,,
burned,10,a,3-5-C,3,5,C,1,1,3-5-C-1_1,BUR-10-a-1_1,9/7/2023,a,29,1,,28,,,
burned,10,b,2-1-E,2,1,E,1,1,2-1-E-1_1,BUR-10-b-1_1,9/7/2023,d,,,,27,,,
burned,10,c,3-6-H,3,6,H,1,1,3-6-H-1_1,BUR-10-c-1_1,9/7/2023,d,,,,30,,,no cage
burned,11,a,3-11-E,3,11,E,1,1,3-11-E-1_1,BUR-11-a-1_1,9/7/2023,a,34,1,,25,,,
burned,11,a,3-11-E_2,3,11,E,1,2,3-11-E-1_2,BUR-11-a-1_2,9/7/2023,,,,,,,,
burned,11,b,2-4-A,2,4,A,1,1,2-4-A-1_1,BUR-11-b-1_1,9/7/2023,a,48,1,,25,,,
burned,11,b,2-4-A_2,2,4,A,1,2,2-4-A-1_2,BUR-11-b-1_2,9/7/2023,,,,,,,,
burned,11,c,3-2-G,3,2,G,1,1,3-2-G-1_1,BUR-11-c-1_1,9/7/2023,a,44,1,,37,,,
burned,11,c,3-2-G_2,3,2,G,1,2,3-2-G-1_2,BUR-11-c-1_2,9/7/2023,,,,,,,,
burned,12,a,3-9-B,3,9,B,1,1,3-9-B-1_1,BUR-12-a-1_1,9/7/2023,d,,,,29,,,
burned,12,b,3-6-D,3,6,D,1,1,3-6-D-1_1,BUR-12-b-1_1,9/7/2023,w,22,1,,19,,,
burned,12,c,2-5-C,2,5,C,1,1,2-5-C-1_1,BUR-12-c-1_1,9/7/2023,a,33,1,,18,,,no cage
burned,13,a,2-7-C,2,7,C,1,1,2-7-C-1_1,BUR-13-a-1_1,9/7/2023,d,,,,25,,,
burned,13,b,3-4-C,3,4,C,1,1,3-4-C-1_1,BUR-13-b-1_1,9/7/2023,a,37,1,,24,,,
burned,13,c,3-6-E,3,6,E,1,1,3-6-E-1_1,BUR-13-c-1_1,9/7/2023,w,8,1,,23,,,
burned,14,a,2-1-C,2,1,C,1,1,2-1-C-1_1,BUR-14-a-1_1,9/7/2023,w,23,1,,20,,,
burned,14,b,3-5-B,3,5,B,1,1,3-5-B-1_1,BUR-14-b-1_1,9/7/2023,w,6,1,,22,,,
burned,14,c,3-3-B,3,3,B,1,1,3-3-B-1_1,BUR-14-c-1_1,9/7/2023,a,22,1,,20,,,questionable
burned,15,a,3-4-A,3,4,A,1,1,3-4-A-1_1,BUR-15-a-1_1,9/7/2023,a,32,1,,28,,,
burned,15,b,3-4-B,3,4,B,1,1,3-4-B-1_1,BUR-15-b-1_1,9/7/2023,d,,,,26,,,
burned,15,c,3-4-E,3,4,E,1,1,3-4-E-1_1,BUR-15-c-1_1,9/7/2023,d,,,,26,,,
burned,16,a,3-3-H,3,3,H,1,1,3-3-H-1_1,BUR-16-a-1_1,9/7/2023,a,9,1,,14,,,
burned,16,b,2-5-E,2,5,E,1,1,2-5-E-1_1,BUR-16-b-1_1,9/7/2023,a,29,1,,13,,,
burned,16,b,2-5-E_2,2,5,E,1,2,2-5-E-1_2,BUR-16-b-1_2,9/7/2023,,,,,,,,
burned,16,c,1-6-D,1,6,D,1,1,1-6-D-1_1,BUR-16-c-1_1,9/7/2023,a,17,1,,12,,,
burned,17,a,1-8-B,1,8,B,1,1,1-8-B-1_1,BUR-17-a-1_1,9/7/2023,a,26,1,,18,,,
burned,17,b,3-9-C,3,9,C,1,1,3-9-C-1_1,BUR-17-b-1_1,9/7/2023,a,15,1,,29,,,
burned,17,c,2-6-E,2,6,E,1,1,2-6-E-1_1,BUR-17-c-1_1,9/7/2023,a,27,1,,18,,,
burned,17,c,2-6-E_2,2,6,E,1,2,2-6-E-1_2,BUR-17-c-1_2,9/7/2023,,,,,,,,
burned,18,a,3-7-D,3,7,D,1,1,3-7-D-1_1,BUR-18-a-1_1,9/7/2023,a,24,1,,19,,,
burned,18,b,3-8-B,3,8,B,1,1,3-8-B-1_1,BUR-18-b-1_1,9/7/2023,d,,,,19,,,
burned,18,c,1-2-B,1,2,B,1,1,1-2-B-1_1,BUR-18-c-1_1,9/7/2023,a,15,1,,18,,,
burned,19,a,3-2-F,3,2,F,1,1,3-2-F-1_1,BUR-19-a-1_1,9/7/2023,d,,,,15,,,
burned,19,b,3-7-G,3,7,G,1,1,3-7-G-1_1,BUR-19-b-1_1,9/7/2023,a,10,1,,17,,,
burned,19,c,1-3-E,1,3,E,1,1,1-3-E-1_1,BUR-19-c-1_1,9/7/2023,d,,,,23,,,
burned,20,a,1-8-E,1,8,E,1,1,1-8-E-1_1,BUR-20-a-1_1,9/7/2023,a,24,1,,10,,,
burned,20,b,3-9-D-1,3,9,D,1,1,3-9-D-1_1,BUR-20-b-1_1,9/7/2023,d,,,,9,,,
burned,20,c,1-3-C,1,3,C,1,1,1-3-C-1_1,BUR-20-c-1_1,9/7/2023,a,36,1,,10,,,
burned,21,a,3-1-H,3,1,H,1,1,3-1-H-1_1,BUR-21-a-1_1,9/7/2023,d,,,,15,,,
burned,21,b,3-4-F,3,4,F,1,1,3-4-F-1_1,BUR-21-b-1_1,9/7/2023,a,12,1,,16,,,
burned,21,c,2-7-D-2,2,7,D,2,1,2-7-D-2_1,BUR-21-c-2_1,9/7/2023,d,,,,18,,,
burned,22,a,3-11-C,3,11,C,1,1,3-11-C-1_1,BUR-22-a-1_1,9/7/2023,a,7,1,,17,,,
burned,22,b,1-1-D,1,1,D,1,1,1-1-D-1_1,BUR-22-b-1_1,9/7/2023,d,,,,20,,,
burned,22,c,2-2-C,2,2,C,1,1,2-2-C-1_1,BUR-22-c-1_1,9/7/2023,a,23,1,,22,,,
burned,22,c,2-2-C_2,2,2,C,1,2,2-2-C-1_2,BUR-22-c-1_2,9/7/2023,,,,,,,,
burned,23,a,3-8-H,3,8,H,1,1,3-8-H-1_1,BUR-23-a-1_1,9/7/2023,a,15,1,,5,,,
burned,23,b,3-12-F,3,12,F,1,1,3-12-F-1_1,BUR-23-b-1_1,9/7/2023,d,,,,7,,,
burned,23,c,1-9-E,1,9,E,1,1,1-9-E-1_1,BUR-23-c-1_1,9/7/2023,a,28,1,,6,,,
burned,24,a,2-2-D,2,2,D,1,1,2-2-D-1_1,BUR-24-a-1_1,9/7/2023,d,,,,16,,,
burned,24,b,3-9-D-2,3,9,D,2,1,3-9-D-2_1,BUR-24-b-2_1,9/7/2023,a,7,1,,14.5,,,
burned,24,b,3-9-D-2_2,3,9,D,2,2,3-9-D-2_2,BUR-24-b-2_2,9/7/2023,,,,,,,,
burned,24,c,1-1-C,1,1,C,1,1,1-1-C-1_1,BUR-24-c-1_1,9/7/2023,a,16,1,,18,,,
mowed,0,a,3-9-H,3,9,H,1,1,3-9-H-1_1,UNB-0-a-1_1,10/25/2023,d,,,,0,,,
mowed,0,b,3-8-C,3,8,C,1,1,3-8-C-1_1,UNB-0-b-1_1,10/25/2023,d,,,,0,,,
mowed,0,c,1-7-D,1,7,D,1,1,1-7-D-1_1,UNB-0-c-1_1,10/25/2023,w,10,1,,0,,,
mowed,1,a,3-2-B,3,2,B,1,1,3-2-B-1_1,UNB-1-a-1_1,10/25/2023,d,,,,0,,,
mowed,1,b,2-7-B,2,7,B,1,1,2-7-B-1_1,UNB-1-b-1_1,10/25/2023,a,11,1,,0,,,
mowed,1,c,2-3-B,2,3,B,1,1,2-3-B-1_1,UNB-1-c-1_1,10/25/2023,d,,,,0,,,
mowed,2,a,2-5-A,2,5,A,1,1,2-5-A-1_1,UNB-2-a-1_1,10/25/2023,w,29,1,,0,,,
mowed,2,b,2-4-B,2,4,B,1,1,2-4-B-1_1,UNB-2-b-1_1,10/25/2023,a,19,2,,0,,,
mowed,2,c,3-11-H,3,11,H,1,1,3-11-H-1_1,UNB-2-c-1_1,10/25/2023,a,11,1,,0,,,
mowed,3,a,1-3-A,1,3,A,1,1,1-3-A-1_1,UNB-3-a-1_1,10/25/2023,a,21,3,,0,,,
mowed,3,b,3-3-E,3,3,E,1,1,3-3-E-1_1,UNB-3-b-1_1,10/25/2023,a,15,3,,0,,,
mowed,3,c,2-1-D,2,1,D,1,1,2-1-D-1_1,UNB-3-c-1_1,10/25/2023,a,16,1,,0,,,
mowed,4,a,1-4-A,1,4,A,1,1,1-4-A-1_1,UNB-4-a-1_1,10/25/2023,w,10,1,,0,,,
mowed,4,b,3-9-G,3,9,G,1,1,3-9-G-1_1,UNB-4-b-1_1,10/25/2023,a,13,1,,0,,,
mowed,4,c,1-8-A,1,8,A,1,1,1-8-A-1_1,UNB-4-c-1_1,10/25/2023,a,19,2,,0,,,
mowed,5,a,1-9-B-1,1,9,B,1,1,1-9-B-1_1,UNB-5-a-1_1,10/25/2023,a,22,2,,0,,,
mowed,5,b,2-4-C,2,4,C,1,1,2-4-C-1_1,UNB-5-b-1_1,10/25/2023,d,,,,0,,,
mowed,5,c,3-1-G,3,1,G,1,1,3-1-G-1_1,UNB-5-c-1_1,10/25/2023,a,16,1,,0,,,
mowed,6,a,1-6-A,1,6,A,1,1,1-6-A-1_1,UNB-6-a-1_1,10/25/2023,d,,,,0,,,
mowed,6,b,2-7-D-1,2,7,D,1,1,2-7-D-1_1,UNB-6-b-1_1,10/25/2023,a,22,2,,0,,,
mowed,6,b,2-7-D-1_2,2,7,D,1,2,2-7-D-1_2,UNB-6-b-1_2,10/25/2023,,,,,,,,
mowed,6,c,2-1-B,2,1,B,1,1,2-1-B-1_1,UNB-6-c-1_1,10/25/2023,a,14,2,,0,,,
mowed,7,a,1-2-C,1,2,C,1,1,1-2-C-1_1,UNB-7-a-1_1,10/25/2023,a,18,2,,0,,,
mowed,7,b,2-4-D,2,4,D,1,1,2-4-D-1_1,UNB-7-b-1_1,10/25/2023,a,22,2,,,,,
mowed,7,b,2-4-D_2,2,4,D,1,2,2-4-D-1_2,UNB-7-b-1_2,10/25/2023,,,,,,,,
mowed,7,c,3-2-A,3,2,A,1,1,3-2-A-1_1,UNB-7-c-1_1,10/25/2023,a,19,1,,,,,
mowed,8,a,3-8-A,3,8,A,1,1,3-8-A-1_1,UNB-8-a-1_1,10/25/2023,a,9,1,,,,,
mowed,8,b,3-7-H,3,7,H,1,1,3-7-H-1_1,UNB-8-b-1_1,10/25/2023,a,17,2,,,,,
mowed,8,c,1-7-A,1,7,A,1,1,1-7-A-1_1,UNB-8-c-1_1,10/25/2023,d,,,,,,,
mowed,9,a,3-6-B,3,6,B,1,1,3-6-B-1_1,UNB-9-a-1_1,10/25/2023,a,17,1,,,,,
mowed,9,b,2-1-A,2,1,A,1,1,2-1-A-1_1,UNB-9-b-1_1,10/25/2023,d,,,,,,,
mowed,9,c,2-3-A,2,3,A,1,1,2-3-A-1_1,UNB-9-c-1_1,10/25/2023,d,,,,,,,
mowed,10,a,3-10-B,3,10,B,1,1,3-10-B-1_1,UNB-10-a-1_1,10/25/2023,a,16,1,,,,,
mowed,10,b,3-10-D,3,10,D,1,1,3-10-D-1_1,UNB-10-b-1_1,10/25/2023,a,20,1,,,,,
mowed,10,c,1-4-C,1,4,C,1,1,1-4-C-1_1,UNB-10-c-1_1,10/25/2023,a,30,3,,,,,
mowed,10,c,1-4-C_2,1,4,C,1,2,1-4-C-1_2,UNB-10-c-1_2,10/25/2023,,,,,,,,
mowed,11,a,1-5-B,1,5,B,1,1,1-5-B-1_1,UNB-11-a-1_1,10/25/2023,a,18,1,,,,,
mowed,11,b,3-2-E,3,2,E,1,1,3-2-E-1_1,UNB-11-b-1_1,10/25/2023,d,,,,,,,
mowed,11,c,2-2-E,2,2,E,1,1,2-2-E-1_1,UNB-11-c-1_1,10/25/2023,d,,,,,,,
mowed,12,a,2-6-D-2,2,6,D,2,1,2-6-D-2_1,UNB-12-a-2_1,10/25/2023,a,9,1,,,,,
